id,poiId,cate_id,frontImg,title,avgScore,allCommentNum,address,avgPrice
439,164286749,c393,http://p0.meituan.net/600.600/mogu/5e6fe28c10f6d0eb690bd8175378c88b93585.jpg,巫山纸上烤鱼（中环店）,3.1,110,涪城区中环时代购物广场中环电影城二楼,51
440,111101486,c393,http://p1.meituan.net/600.600/deal/ea10d1257f4d9d7743f53570a08b38b366483.jpg,铁签门串串香,4.5,38,涪城区园艺山上马西街与上马南街十字路口旁,28
441,4146847,c393,https://img.meituan.net/600.600/msmerchant/8eb754918a5e86f050e53db18bdbe116418120.jpg,御鲜坊乌鱼养生汤锅·烤盘（园艺山店）,3.5,5,涪城区科创区玉泉中路奥林春天2期,60
442,157756423,c393,http://p0.meituan.net/600.600/mogu/89d65e27acdf4342a5df8dce37c5e69043436.jpg,仙海福地鱼莊,4.1,12,涪城区西山东路43-2号东方华尔街南门旁,35
443,169040551,c393,https://img.meituan.net/600.600/msmerchant/e2fa14ea8522151e4973aac6993402d4182659.jpg,虾兵虾将（126店）,3.9,49,涪城区长虹大道南段176号（126创意文化园）,99
444,160587208,c393,http://p0.meituan.net/600.600/bbia/b556871c09a8159621651369d08a77b638545.jpg,Ada's Patisserie高空法式甜品咖啡店,4.8,31,涪城区瀚威城市中心40楼16号,42
445,90951088,c393,https://img.meituan.net/600.600/msmerchant/37e59b5d6133a3ac99219b51ba352a94173596.jpg,牛滋味鲜毛肚火锅（芙蓉汉城店）,5,677,游仙区一环路东段101号,63
446,192608053,c393,http://p0.meituan.net/600.600/bbia/192608053_1583054288251.jpeg,花田锦厨（凯德广场店）,4.5,225,涪城区凯德广场2期6楼梦田农场内,58
447,101840367,c393,https://img.meituan.net/600.600/msmerchant/54f17c94b64ade734b53559d55569ee2215957.jpg,品牛石锅拌饭,3.7,423,涪城区临园路东段74号凯德广场负一楼,17
448,161059077,c393,http://p1.meituan.net/600.600/mogu/5ab896cc4d7d6cfc0894bbf83a6beaba44697.jpg,贡茶,0,1,梓潼县滨河路37号（大东洋购物中心后身）,9
449,162874346,c393,https://img.meituan.net/600.600/msmerchant/db41e856bd195c7e0eca10837f6da492282948.jpg,北榄树泰式火锅·花胶鲍鱼鸡,4.3,616,涪城区滨江路汇泽九洲1958三期（李不管把把烧楼上）,86
450,190415261,c393,https://img.meituan.net/600.600/msmerchant/b4af2682f70a99870072f05898618e80357204.jpg,湛江·蚝味王·专业烤蚝海鲜餐厅（高水店）,4.1,211,涪城区高水南街68号4栋1层11、12、13号,54
451,189501567,c393,https://img.meituan.net/600.600/msmerchant/fd62722480dee2bc773f9e78b7523cc11432823.jpg,筷子花（奥莱金祥里店）,3.8,45,涪城区绵兴中路城市奥莱广场16号至20号,41
452,163172669,c393,http://p1.meituan.net/600.600/waimaipoi/30759016da283ca9a103d83624cf26f340960.jpg,时代虾王（通安巷店）,4.1,19,涪城区通安巷14号,55
453,187253235,c393,http://p0.meituan.net/600.600/bbia/80dbf1d25225e43b44fa37ab2542a70f99504.jpg,藕然间,3.2,54,涪城区长虹大道中段33号,54
454,186310721,c393,https://img.meituan.net/600.600/msmerchant/fb2f7f8adc09ad7b55dc372b5960e048196788.jpg,魔辣音乐餐厅,5,132,游仙区东津路海悦银河城四楼,49
455,115185538,c393,http://p0.meituan.net/600.600/deal/4eb1559af860c3f1217b366b6cc6687929178.jpg,盈庭火锅,3.5,0,涪城区玉女路211号,45
456,163452042,c393,http://p0.meituan.net/600.600/mogu/7e234a6c71a4cb9a3fe7c853cf5717e873509.jpg,花果醉,3.3,50,涪城区园艺街长兴星城门口,55
457,184721594,c393,https://img.meituan.net/600.600/msmerchant/a799558ee057e260ca70036690676eeb35006.jpg,羌滋香味牛肉养身汤锅,3.7,22,涪城区花园北街花园东街3号,58
458,184189575,c393,https://img.meituan.net/600.600/msmerchant/2cff2197dfe40950e494ee871f7f4cce25316.jpg,碗叔,3.5,5,涪城区富乐路临园路东段72-1号新世界百货五楼,20
459,164785993,c393,https://img.meituan.net/600.600/msmerchant/c8940bd13d05fdd4a699fc960f413689335913.jpg,源香乌鱼府,5,194,涪城区跃进路1958步行街德奈福楼上,57
460,179649941,c393,https://img.meituan.net/600.600/msmerchant/0eac67e9b5ca466faed80e53856c1a37131585.jpg,有拈头成都市井火锅（万达店）,3.6,278,涪城区花园南街66号,54
461,179105409,c393,https://img.meituan.net/600.600/msmerchant/ffe6343caa0bb5e960290d73c0d86e5075658.jpg,米亚果子烘焙,3.9,23,涪城区经开区文跃路50号（城南综合市场对面，皓轩中国电信旁）,10
462,96860927,c393,https://img.meituan.net/600.600/msmerchant/602423488716a4f89cceeca7a22d29ca85791.jpg,味绝美蛙鱼头（三台店）,4.7,748,三台县潼川镇东城尚都古今一家楼下,49
463,110246032,c393,https://img.meituan.net/600.600/msmerchant/007bc66e591457372e15241e54822497304510.png,迪尼兹定制烘焙（华润店）,5,167,涪城区玉泉中路华润凌云府10栋1楼,15
464,164981043,c393,https://img.meituan.net/600.600/msmerchant/97570efb82b07ed3a4f98f936bdbc5aa36931.jpg,牛先生鲜牛肉养生汤锅,3,101,涪城区虹苑北路2-24号二楼（阳光西雅图底商）,56
465,177559922,c393,https://img.meituan.net/600.600/msmerchant/c96da2c7fdb89ed52143eb09eee1803770760.jpg,一五三韩式料理,4,10,涪城区滨河北路中段万达广场2号门1-4,37
466,174859991,c393,https://img.meituan.net/600.600/msmerchant/c6512f58a173f6eaa9eeb7dd0e67d19d274148.jpg,GALA音乐餐酒吧,5,1252,涪城区虹云桥桃花岛商业街1号别墅,65
467,194471376,c393,https://img.meituan.net/600.600/msmerchant/bec2509d44b8cd44723f283cd57b0272248327.jpg,汉轩阁冰煮三鲜汤烤喷泉（老茶树店）,4.1,18,涪城区御安街滨河南路东段48-22号,50
468,1524901692,c393,https://img.meituan.net/600.600/msmerchant/2ba27cd13c6f585e55876a18ab078bb6266968.jpg,辣度重庆盆盆蛙虾蟹馆（高水店）,3.5,2,涪城区滨江西路北段清青雅苑北侧50米,45
469,195966693,c393,https://img.meituan.net/600.600/msmerchant/285f137bb8a48896a6dd1143dab963a453405.jpg,蛙噻！美蛙鱼头,4.3,13,涪城区文昌街3-11号,60
470,189467446,c393,http://p0.meituan.net/600.600/bbia/659625847_1580113892386.jpeg,耍酒馆（园艺山店）,5,84,涪城区玉泉南路9号奥林春天三期6-102号,62
471,195107508,c393,https://img.meituan.net/600.600/msmerchant/9d456221b15c43642b54d3c329454a88125525.jpg,重庆无刺纸包鱼·藕王养生汤,4.3,43,涪城区红桥路南湖街138号,39
472,80971114,c393,https://img.meituan.net/600.600/msmerchant/d2a7cc0da0875e81c137fc7e5997d539951306.jpg,何夕奶茶,3.5,5,涪城区珍好一条街科大路398-8号（近西南科技大学）,20
473,1965889315,c393,https://img.meituan.net/600.600/msmerchant/e2aea9d97f17474a0213e293fd01759794143.jpg,厨大侠卤味火锅（布鲁斯店）,3.5,0,涪城区涪城区（虹阳街西）,45
474,195539716,c393,https://img.meituan.net/600.600/msmerchant/cbbe128d7686c2cdf275b3f7436c7bdc276770.png,黄氏小海丁老烧烤（绵阳总店）,4.7,77,涪城区跃进路6号长虹国际城二期29幢2层52号,37
475,187209546,c393,https://img.meituan.net/600.600/msmerchant/62f40104fba4b075e53f7c34c98200693449203.jpg,猫兒梁火锅,4.2,26,涪城区涪城区玉泉北路70号华润中央公园凌云府5-1-5号（艾尔家体始能旁边）,55
476,195938106,c393,https://img.meituan.net/600.600/msmerchant/5e13f60eec0f6f79f4bec91c56b9c81420117.jpg,王宝器麻椒鱼（华尔街店）,3.3,53,涪城区长虹大道中段33号,53
477,186775064,c393,http://p1.meituan.net/600.600/bbia/3ed5259075fa00cf126b85476c67aa511403488.png,重庆牛市口地摊麻辣烫（星河湾店）,3.6,19,涪城区滨江西路北段168号,40
478,670505083,c393,http://p0.meituan.net/dealwatera/52c884adf35fb50c969c4f88bdd1925f982895.png@600w_600h_1l,潮鸡库,0,0,江油市火炮街28-8,12
479,719612227,c393,https://img.meituan.net/600.600/msmerchant/1f7b416f1bf2ff11fccb053f42deb870214606.jpg,京蜀壹甲火锅（御营坝店）,4.7,26,涪城区涪城区御安街18号黄金综合楼1栋1层1号,40
480,184581726,c393,https://img.meituan.net/600.600/msmerchant/07b61e9e9b86a145bd64ee42ec813575156644.jpg,众乐然特色中餐厅,4,8,涪城区绵州大道中段CBD万达广场5-1-6/7,35
481,820862729,c393,https://img.meituan.net/600.600/msmerchant/15a9fe4fb05054ef93d046a577c66f90272825.jpg,怀旧老火锅（五里堆店）,4.3,34,游仙区四川省绵阳市游仙区五里堆农贸市场C-D门面8-10号24号,47
482,88574187,c393,http://p1.meituan.net/600.600/mogu/b7806b1e8169b799208e0404755a2a6c18563.jpg,其轩居老鸭汤,4.1,60,涪城区通安巷20号,33
483,179304475,c393,https://img.meituan.net/600.600/msmerchant/001462eb43b5207e5bf02e4e77e2035f355466.jpg,聚联水乡生态农庄农家乐,3,1,安州区花荄镇花城果乡联丰村6组,50
484,105248677,c393,https://img.meituan.net/600.600/msmerchant/cb170fde1fb224b560f7af4e7e35cc3c38935.jpg,山城小火锅,3.2,43,涪城区涪顺河前街7号隆盛一品天下,59
485,71017444,c393,http://p0.meituan.net/600.600/mogu/85e632ad4c153fc5dfcda5d77ba529ec81039.jpg,有家重庆老火锅,4.9,481,涪城区西山东路94号水韵滨江5栋2楼,55
486,170632594,c393,https://img.meituan.net/600.600/msmerchant/b3010649079b3050720db2d0a4a87c0d1923257.jpg,李文把把烧,4.1,132,涪城区顺河前街10号（猎人网咖东行20米）,64
487,162896778,c393,http://p1.meituan.net/600.600/deal/db9ecfde580cbfb8cba42e7ce6cada7f912660.jpg,牛先生鲜牛肉养生汤锅,3.5,4,涪城区城南路顺德堂大药房三楼,60
488,159006157,c393,http://p0.meituan.net/600.600/mogu/0f14da0f85e548f3cfc2b63fcaeb7c01368946.jpg,聚仙楼汤锅干锅城,5,68,盐亭县云溪镇阳光水岸14幢2楼,40
489,164041687,c393,https://img.meituan.net/600.600/msmerchant/6b210b3a2bfc8dd5c8e8da1e83fe928e138591.jpg,草庐玖厨,3.9,26,涪城区绵阳民航飞行学院对面,83
490,1899498973,c393,https://img.meituan.net/600.600/msmerchant/af7a27419623eb20c52451842f7912d52623610.jpg,三米宽老火锅（开元店）,3.5,5,游仙区芙蓉巷8-4号,40
491,1796266207,c393,https://img.meituan.net/600.600/msmerchant/697785cf2b740a331661cabbaacb7731139099.png,蕃茄述•好汤自然来（梓潼店）,4,2,梓潼县梓潼县兴发广场（三楼）,50
492,65786732,c393,https://img.meituan.net/600.600/msmerchant/9e98298e6bf4b8359d4422b78d0301d970066.jpg,三之首糯香干锅（芙蓉汉城店）,4.2,375,游仙区一环路东段158号（芙蓉汉城7栋）,48
493,1667280452,c393,http://p0.meituan.net/600.600/bbia/83b48d2106da99c15d4e76596aa0c3a749964.jpg,客佳小碗菜火锅,0,0,涪城区三江国际丽城澜岸,59
494,1969692960,c393,https://img.meituan.net/600.600/msmerchant/dbafba410adfd0615aa42f675ac95e5077647.jpg,老号李小肠西昌特色火盆烧烤（树高威尼斯店）,5,179,涪城区涪滨路树高威尼斯,59
495,1989883946,c393,https://img.meituan.net/600.600/msmerchant/847573d1ea6e5bfe73ce9f298f5fa67965833.jpg,卤九庄鲜卤火锅,3.8,16,涪城区高水南街16-2号,41
496,5649636,c393,https://img.meituan.net/600.600/msmerchant/98b6c0499885ca5de33b30f4be649dc2141154.jpg,森林雨火锅食府（梓潼店）,3.3,55,梓潼县潼江路与文昌路交叉口上行60米,43
497,1793670072,c393,https://img.meituan.net/600.600/msmerchant/9502d65f9fb998b35e3702f29bf95106197539.jpg,卤婆婆卤味火锅（铁牛广场店）,3,3,涪城区铁牛街铁牛广场芒果纯K旁边,43
498,174927609,c393,https://img.meituan.net/600.600/msmerchant/595488ea6d2894137120a888b35028b93531780.jpg,兰月老火锅,4,19,涪城区上马西街65号15栋4号,55
499,177876216,c393,https://img.meituan.net/600.600/msmerchant/57744375fb5ae6ff60733142897795792892819.jpg,798小院,3.8,50,涪城区跃进路北段跃进北路19号,61
500,1644478641,c393,https://img.meituan.net/600.600/msmerchant/afedacc2c72d7a8ad037b93ca43b4537205305.jpg,冬水田三和鱼美蛙,4.6,10,涪城区跃进路北段78号长虹世纪城5栋2层4-6号,50
501,179584840,c393,http://p0.meituan.net/600.600/mogu/9f47f2064f53f544d29b8691726b59bb528409.jpg,福杏家宴,4.4,13,游仙区游仙东路68号渔人码头,55
502,182132588,c393,https://qcloud.dpfile.com/pc/Y1Vvz80hx2eAFMFXCSBRbmIB_p7dqlcE7LKTR3bvZ_SRM8rREqV0rS6SkKC8NVQC5g_3Oo7Z9EXqcoVvW9arsw.jpg,满江红（三江国际丽城）,4.3,95,涪城区涪滨路三江国际丽城,61
503,1557683801,c393,https://img.meituan.net/600.600/msmerchant/d713213ec9fd505c744cbb085447c8af593624.jpg,罗胖胖荔枝味老火锅（西科大店）,4.5,26,涪城区青义路御龙砂锅旁,45
504,1653997441,c393,https://img.meituan.net/600.600/msmerchant/e39300e357d52ddd51c0acf16957396b260567.jpg,鼎味美蛙鱼头火锅（园艺山旗舰店）,4.5,10,涪城区涪城区富临山庄东北,34
505,182551287,c393,http://p0.meituan.net/deal/791df4e5c972017ea517c23285abdc0d48621.jpg@600w_600h_1l,明哥烧烤串串香,3,0,涪城区剑门路西段45-6号,25
506,186237622,c393,https://img.meituan.net/600.600/msmerchant/e0348244b860c4c57113c503ab30540a91892.jpg,塘门飞鱼美蛙鱼头馆（涪城万达店）,3.4,90,涪城区涪城金街花园路9号3楼,67
507,2255548,c393,http://p0.meituan.net/600.600/bbia/a292b81dc499535d747a2f9bbbe3871b39151.jpg,绵阳森林雨鸭肠王火锅城（丽景花城店）,3.5,116,涪城区丽景花城A栋2楼(靠近樊华大桥),83
508,163418620,c393,https://img.meituan.net/600.600/msmerchant/bdd0926eb16894b643207913be665dc6153362.jpg,爱尚你纸包鱼,5,147,涪城区沿江东街12号（城北税务分局对面）,39
509,1050293876,c393,http://img.meituan.net/msmerchant/d125f8b9a8352915c9aadbff2db57d6d2808794.jpg@600w_600h_1l,布朗熊与可妮兔茶（富临大都会店）,3.5,2,涪城区富临·大都会一期,17
510,155351477,c393,http://p1.meituan.net/600.600/deal/b01680865fa89aa6c21b0f77f78ff5e2154476.jpg,满江红（梓潼店）,4.3,223,梓潼县万安街347号AC商业广场4楼,46
511,1580289511,c393,https://img.meituan.net/600.600/msmerchant/898a30ae34f6eda8e8468f2c012b0a7867117.jpg,辛巴达清真牛羊肉火锅（芙蓉汉城店）,3.5,1,游仙区剑南路东段芙蓉汉城1期不见不散主题量贩式KTV旁（河堤）,40
512,164462406,c393,http://p1.meituan.net/600.600/mogu/91760375199c41dfc61beb1c09fb2ea4194188.jpg,鱼水谣仙海火锅鱼,5,71,涪城区华润中央公园4期诺言汤品楼下。,35
513,1030364537,c393,http://p0.meituan.net/wxfood/6308fd27a31818f39b8a060e9fa9152f352134.jpg@600w_600h_1l,豆腐王朝,3.5,0,涪城区涪城路28号,15
514,164923881,c393,https://img.meituan.net/600.600/msmerchant/993729d6794d9c4b4dd249b8e2112ba91123959.jpg,西蜀大宅门火锅（普明店）,4.2,74,涪城区普明北路西段14号（派出所斜对面）,58
515,138051112,c393,http://p1.meituan.net/600.600/mogu/b7ef1daa20419f2b8a3c16ec3f5e0d9e393333.jpg,小渝味火锅,4.4,156,涪城区好吃街挨大掌柜旁边,32
516,165732575,c393,https://img.meituan.net/600.600/msmerchant/77fbcaba977f7d4e0fcfb06c830857044972752.jpg,妙童子趣火锅,3.1,43,涪城区剑南路西段董家沟公交车站对面,56
517,953039487,c393,https://img.meituan.net/600.600/msmerchant/32ab98198256dbdce6736fa4ced8893f42760.jpg,伊藤佳寿司料理,5,45,江油市大鹏路西段广场内3楼老灶房对面,47
518,1452657178,c393,http://p0.meituan.net/600.600/bbia/5b9b217675a778dd8f0518274ff8ebd453964.jpg,趣味轩（崇尚国际店）,0,0,涪城区长虹大道110-112号,50
519,193395508,c393,https://qcloud.dpfile.com/pc/tkI8SSZxgWge042DF2csfd6kN1INCwQoKfGsqzHCpiP_EH6xEjtrmlKQ5ohgr4lg5g_3Oo7Z9EXqcoVvW9arsw.jpg,茶屿Tea Island（长虹国际店）,3.5,0,涪城区跃进路6号长虹国际城20栋–1层7号,8
520,933007157,c393,https://img.meituan.net/600.600/msmerchant/a8bac827ff3642ab04929a0872cfd09c149600.jpg,江杉红庭院火锅,0,0,游仙区松垭镇德政街德政街小学东50米,50
521,192492918,c393,https://img.meituan.net/600.600/msmerchant/aaa350d9ce0e8cb5e250940a21e55600144583.jpg,醉西东,3.6,30,涪城区弘光路,46
522,2255615,c393,http://p0.meituan.net/600.600/bbia/ff0ff9787142497873178d639f0b8a35170130.jpg,柒味餐饮（高水店）,4.5,262,涪城区跃进北路附101号（都市兰亭旁）,28
523,192706132,c393,https://img.meituan.net/600.600/msmerchant/57fdde20854e267b7405849aabb0238a76464.jpg,一家火锅,4.3,177,游仙区游仙东路68号渔人码头,48
524,895503202,c393,http://p0.meituan.net/deal/660c9a6ee224ddda43b5aec0aab9b96a58536.jpg@600w_600h_1l,那年二班青春火锅,0,0,游仙区游仙区9+1商务宾馆143-2号,50
525,192985628,c393,https://img.meituan.net/600.600/msmerchant/a6d8b7947565a3177df2ae2836eb9fda1451299.png,鱼蛙传奇美蛙鱼头火锅（西科大老区店）,4.9,154,涪城区清华西路,49
526,2855422,c393,http://p0.meituan.net/600.600/poi/845582454103432cd164479976d776c555296.jpg,犁园食尚川菜坊（双碑店）,4,174,涪城区双碑中街62号（双发市场内）,38
527,94014599,c393,https://img.meituan.net/600.600/msmerchant/dae9973d8fbc8f52db323ae678c23f3549334.jpg,85度C（绵阳涪城万达店）,4,0,涪城区花园路9号万达广场一楼,31
528,159686325,c393,https://img.meituan.net/600.600/msmerchant/d2518398651ef802ea4b5bf85d49b70964091.jpg,虾王府烤全羊羊肉汤锅,4.3,139,涪城区园艺山上马新村财元路,66
529,1398225710,c393,https://img.meituan.net/600.600/msmerchant/2c82885a4f5b62ed42d8463590f32dac451494.jpg,龘湖大江美蛙鱼火锅（花园店）,3,6,涪城区荷花东街39号桂园雅居李子坝梁山鸡隔壁,50
530,193381246,c393,https://img.meituan.net/600.600/msmerchant/2f84910873ac260c300de4590f397e3277947.jpg,甜心.cake,5,27,江油市中坝镇涪江路中段69号,0
531,837263642,c393,https://img.meituan.net/600.600/msmerchant/c71375ef4810500cef310ee3f5c5415a59356.jpg,喜闻乐见文创生活馆,3.5,0,涪城区磨家镇飞云社区1组美食街40、41号,26
532,193638035,c393,https://img.meituan.net/600.600/msmerchant/4ee1a2e24e09cff8dcb93a13abb7537b375205.jpg,丸摩堂（凯德店）,4,6,涪城区临园路东段74号凯德广场5楼05-06,17
533,193752227,c393,https://img.meituan.net/600.600/msmerchant/2f3533e8ba51d4e5386be3153323754b206088.jpg,喜九石板烧,4.4,67,涪城区园艺街长兴星城,56
534,633652960,c393,https://img.meituan.net/600.600/msmerchant/c447d0f10043790de03442ec56881ee71575175.png,茶芝果趣（大都会店）,4.6,29,涪城区福安巷,10
535,194270214,c393,https://img.meituan.net/600.600/msmerchant/b2f2f7bbf8e2ec5cf3b50980078f4557178623.jpg,锅锅肴成都市井火锅,3.5,11,游仙区仙人路一段,38
536,194583154,c393,https://img.meituan.net/600.600/msmerchant/c0636802f94ca94e2bac16f75742decb93347.jpg,虾吃虾涮（涪城万达店）,4.5,64,涪城区花园南街花园路9号（万达广场3楼）,60
537,528466489,c393,https://img.meituan.net/600.600/msmerchant/92ad6a6e3e90e90875cff032c79e622142602.jpg,物蔵炭火烧肉（御营店）,4,11,涪城区小浮桥街15-7、15-8、15-9号（水榭香堤）,71
538,187853257,c393,https://img.meituan.net/600.600/msmerchant/dafd9c93ed54fcb2ca7228308ee92fba260734.jpg,一洋刺身,3.9,21,游仙区东津路，海悦银银河城3楼,64
539,188478953,c393,http://p1.meituan.net/600.600/bbia/3c271ae395e928591e3fc83f9a5ddb52123969.jpg,牦牛汤锅,3,0,涪城区老茶树城市马帮牦牛汤锅,69
540,195398442,c393,https://img.meituan.net/600.600/msmerchant/9155889712aca59c8a53f305add97e0589832.jpg,锅中缘泡姜鸡,3.5,3,涪城区红桥西路,48
541,189258364,c393,https://img.meituan.net/600.600/msmerchant/38f0ef535190559df987db5058f96df210314545.jpg,火巷子老火锅（园艺山店）,5,115,涪城区玉泉中路,69
542,115567880,c393,http://p0.meituan.net/600.600/deal/9cf2161bec7effcadc8633f811b796ae107297.jpg,牵牛星潮汕鲜牛肉汤锅（1958店）,4.4,367,涪城区九洲跃进路1958二期十幢一层,63
543,189728127,c393,https://img.meituan.net/600.600/msmerchant/483596651b4de4a2deb1f798acd03692293990.jpg,雨洋·盐江私厨精品盐帮菜,3.8,13,游仙区桑林路1号23栋1层3-6号,71
544,194840274,c393,https://img.meituan.net/600.600/msmerchant/1f7c6320aa55081a86bd5138a055ee5581201.jpg,亿华纸包鱼（阳光西雅图店）,4.5,49,涪城区虹苑路D-25号,35
545,190456349,c393,https://img.meituan.net/600.600/msmerchant/4d0e4b436fa4cff548b0ba8a585187ad358230.jpg,大味美蛙鱼头火锅（御营店）,4,106,涪城区石塘路长虹大道南段70号,45
546,191320747,c393,https://img.meituan.net/600.600/msmerchant/a6c088b327048a6848dfbe57627b0e7932881.jpg,大小•艺术餐厅,4.1,9,涪城区长虹大道南段172号,121
547,181439104,c393,https://img.meituan.net/600.600/msmerchant/74096771078871898632a7a9b70675d6102582.jpg,捌张桌·私房老火锅（谭家巷店）,4.9,584,涪城区涪城路151号滨江大厦附楼（三鹏广场对面谭家巷）,59
548,132246461,c393,https://img.meituan.net/600.600/msmerchant/9c3eb472d6fecc174784dc03eb7d0be1280863.jpg,小龙坎老火锅（崇尚国际店）,5,3489,涪城区长虹大道崇尚国际,58
549,192241541,c393,https://img.meituan.net/600.600/msmerchant/9fe48ac0de717a6e086ea49872dbf75885372.jpg,蜀味火焱山火盆烧烤（御营坝店）,5,107,涪城区滨河南路东段御都温泉旁,56
550,62868349,c393,https://img.meituan.net/600.600/msmerchant/a0000c427462e2e83d6daa153b3003c485626.jpg,鲜香阁鲁班水库有机鱼体验馆,3.5,3,涪城区创业大道天和上品小区,40
551,190367034,c393,https://img.meituan.net/600.600/msmerchant/929eaa1ed26b15545068b2a83ff1306f2319243.jpg,旮旯火锅（1958店）,5,246,涪城区滨江路水韵滨江,64
552,150011757,c393,https://img.meituan.net/600.600/msmerchant/c1b94613fe3685d8bea46040b03138f091630.jpg,大牛王特色网烧（石塘店）,4,902,涪城区石塘路25-6,40
553,962394,c393,http://p1.meituan.net/600.600/deal/705d0157752b93a1d0df2e3cc37cb655211501.jpg,邓氏小火锅（御营坝店）,3.1,225,涪城区御营坝长虹大道南段44号（烟厂）,62
554,150436966,c393,http://p0.meituan.net/600.600/mogu/89fd3c0cae800437bafe1090ac61cd41202659.jpg,小伙食,3.5,2,涪城区涪南河东街8-123号,15
555,192670313,c393,http://p0.meituan.net/600.600/bbia/8913375f147b95f00d802e10fa940ab65831155.jpg,锅盖烤肉（绵阳总店）,5,337,涪城区高水中街31号高水美食广场1楼1号（玉女路与高水中街交叉口旁）,49
556,164522860,c393,https://img.meituan.net/600.600/msmerchant/7cbfc536fae221c1b5554496da1330131751656.jpg,一口酸牛奶,4,474,涪城区绵阳中环电影城2楼,10
557,179122655,c393,http://p0.meituan.net/600.600/bbia/0a5e3c0b0d170465811fc8b3a2501130876356.png,元祖食品（绵阳园艺山店）,3.5,0,涪城区科创园区剑南路西段338号广和星汇馆1栋-1楼2号,116
558,193644482,c393,https://img.meituan.net/600.600/msmerchant/a983f8c77e2651f7dcdbb450fe6e4ae81025920.jpg,偏偏鲜肉焖烤（马家巷店）,5,156,涪城区顺城街16号,64
559,169511998,c393,https://img.meituan.net/600.600/msmerchant/4cc9f198df3f8d1a64b14ba7f864e6681123462.jpg,膳居日式料理,3.9,282,涪城区涪城区碳码头巷涪城路58号2栋1楼,63
560,189925729,c393,https://img.meituan.net/600.600/msmerchant/ba17ce959169712115f43b68c7f6d2ef5024719.jpg,对门子火锅,4.1,8,涪城区永安路,45
561,169403484,c393,https://img.meituan.net/600.600/msmerchant/0c5dc3cbeeee3c9bb97aff6da20aab064584512.jpg,陈氏火锅,3.8,197,游仙区五里堆路38号富临原山21栋1-2层1号,54
562,166304180,c393,http://p0.meituan.net/600.600/deal/ead74829490d40d0bbf6e4b20724125758433.jpg,思铭好多客串串香,3,6,涪城区虹苑路527-5号（大红门火锅旁）,40
563,110451950,c393,https://img.meituan.net/600.600/msmerchant/70ecdba13547bac088fb5afdc41599d946472.png,蜀大侠火锅（绵阳店）,5,1020,涪城区飞云大道美立方商业广场售楼部二楼,58
564,1532170309,c393,https://img.meituan.net/600.600/msmerchant/70c1cb6daa9d51ae38ff70b82117259390336.jpg,激战红海影视火锅店,0,1,安州区罗胜街中山印象商业房一楼,30
565,164911446,c393,http://p1.meituan.net/600.600/deal/87ca063f9a33d85954a962eb4b0f02ad30802.jpg,云南过桥米线（锡纸花甲米线）（中环店）,3.7,371,涪城区中环美食广场2楼,13
566,164192117,c393,http://p0.meituan.net/600.600/mogu/55f739b553e5a335452327c1ca800236742536.png,鱼妹蛙哥三合鱼,4.1,101,安州区文胜路西段130号（华丰名苑斜对面）,20
567,1672564113,c393,https://img.meituan.net/600.600/msmerchant/8312d6672174dc7a6f86880283ebc529209514.jpg,贯山程氏羊肉火锅（绵阳店）,4.8,36,涪城区九洲大道88号中华坊一期,45
568,952542533,c393,https://img.meituan.net/600.600/msmerchant/40e428f7a51936cd63c00d503cde1a9e301357.jpg,海鲜遇见·把把烧（高水店）,5,65,涪城区高水南街68号御景名城5栋1层4号,50
569,191184566,c393,https://img.meituan.net/600.600/msmerchant/a4f76f2a88292914c0551b1c6630980a1785189.jpg,銀昌號贵州特色牛肉馆,0,1,涪城区玉泉中路70号,46
570,820434153,c393,https://img.meituan.net/600.600/msmerchant/c1c019acfd43ac968a889e16e9f60caa237459.jpg,张记纸包鱼,4.4,10,涪城区体运村路53号,38
571,163302809,c393,http://p0.meituan.net/600.600/bbia/163302809_1581065980517.jpeg,米缘家料理店（米缘寿司）,5,535,涪城区火炬东街（阳光西雅图）,46
572,1788192371,c393,https://img.meituan.net/600.600/msmerchant/3f1657507685acbeaa0dd0724a7ba8a299412.jpg,红堂老派火锅（安州直营店）,3.5,0,安州区洋马路A2栋106--110,35
573,88000402,c393,http://p0.meituan.net/600.600/mogu/eba008609176b54e6fb971d9f303dbb862086.jpg,永佳鱼味,5,70,涪城区塘讯镇群丰街116号（789婚纱对面）,30
574,160208282,c393,http://p0.meituan.net/600.600/mogu/13926b1bdd8cbf25031b7cfb81ada1d6489015.jpg,悠悠的后花园,5,61,涪城区科技路46号附12号银都领地一期,41
575,90777796,c393,http://p1.meituan.net/600.600/dealwatera/0d42ce6d7dbbda158cbe6afb7df9019b54177.jpg,预见小火锅（凯德店）,4.9,3248,涪城区临园路东段凯德广场二期负一楼,24
576,613116870,c393,https://img.meituan.net/600.600/msmerchant/28a3646024afad358485ee10b4e283081208661.jpg,有拈头成都市井火锅（梓潼店）,3.9,44,梓潼县万安街127号-129号,45
577,1905218028,c393,http://p0.meituan.net/600.600/bbia/1c0bc64547bba843c0639fd89ea9e97b350788.jpg,豇豆甜品,0,0,涪城区绵绢路4号附28号,50
578,749182384,c393,https://img.meituan.net/600.600/msmerchant/f34c4050511a55f27c39cb7b3109831f127378.jpg,烤卤匠锅盖烤肉（双碑店）,4.4,32,涪城区双碑东街30号,30
